ID;f1_keyword;f2_language;f3_searchloc;f4_destination;ranking;lon;lat
7Yg;Drink;Dutch;Vorst;in Brussels;13;50,83362;4,34444
7Yg;Drink;Dutch;Vorst;in Brussels;14;50,83961;4,35541
7Yg;Drink;Dutch;Vorst;in Brussels;15;50,82821;4,37631
7Yg;Drink;Dutch;Vorst;in Brussels;16;50,84949;4,36686
7Yg;Drink;Dutch;Vorst;in Brussels;17;50,82655;4,3623
7Yg;Drink;Dutch;Vorst;in Brussels;18;50,82725;4,36342
7Yg;Drink;Dutch;Vorst;in Brussels;19;50,81731;4,37237
7Yg;Drink;Dutch;Vorst;in Brussels;20;50,84274;4,35902
7Wg;Drink;French;Vorst;in Brussels;1;50,8268;4,37443
7Wg;Drink;French;Vorst;in Brussels;2;50,84203;4,35265
7Wg;Drink;French;Vorst;in Brussels;3;50,84474;4,34998
7Wg;Drink;French;Vorst;in Brussels;4;50,8406;4,35161
7Wg;Drink;French;Vorst;in Brussels;5;50,84512;4,34696
7Wg;Drink;French;Vorst;in Brussels;6;50,84403;4,36016
7Wg;Drink;French;Vorst;in Brussels;7;50,84834;4,34747
7Wg;Drink;French;Vorst;in Brussels;8;50,81584;4,3726
7Wg;Drink;French;Vorst;in Brussels;9;50,84327;4,35858
7Wg;Drink;French;Vorst;in Brussels;10;50,84606;4,35694
7Wg;Drink;French;Vorst;in Brussels;11;50,81489;4,38817
7Wg;Drink;French;Vorst;in Brussels;12;50,8268;4,37443
7Wg;Drink;French;Vorst;in Brussels;13;50,84268;4,35107
7Wg;Drink;French;Vorst;in Brussels;14;50,85018;4,34748
7Wg;Drink;French;Vorst;in Brussels;15;50,84847;4,35389
7Wg;Drink;French;Vorst;in Brussels;16;50,84834;4,34747
7Wg;Drink;French;Vorst;in Brussels;17;50,85263;4,34308
7Wg;Drink;French;Vorst;in Brussels;18;50,8402;4,35681
7Wg;Drink;French;Vorst;in Brussels;19;50,84653;4,34987
7Wg;Drink;French;Vorst;in Brussels;20;50,82779;4,36394
7Xh;Drink;English;Ganshoren;in Brussels;1;50,84617;4,35143
7Xh;Drink;English;Ganshoren;in Brussels;2;50,81584;4,3726
7Xh;Drink;English;Ganshoren;in Brussels;3;50,84474;4,34998
7Xh;Drink;English;Ganshoren;in Brussels;4;50,84859;4,3563
7Xh;Drink;English;Ganshoren;in Brussels;5;50,84327;4,35858
7Xh;Drink;English;Ganshoren;in Brussels;6;50,84823;4,35141
7Xh;Drink;English;Ganshoren;in Brussels;7;50,84606;4,35694
7Xh;Drink;English;Ganshoren;in Brussels;8;50,82821;4,37631
7Xh;Drink;English;Ganshoren;in Brussels;9;50,86228;4,35157
7Xh;Drink;English;Ganshoren;in Brussels;10;50,84813;4,3532
7Xh;Drink;English;Ganshoren;in Brussels;11;50,84203;4,35265
7Xh;Drink;English;Ganshoren;in Brussels;12;50,84847;4,35389
7Xh;Drink;English;Ganshoren;in Brussels;13;50,85297;4,3469
7Xh;Drink;English;Ganshoren;in Brussels;14;50,84512;4,34696
7Xh;Drink;English;Ganshoren;in Brussels;15;50,84576;4,35337
7Xh;Drink;English;Ganshoren;in Brussels;16;50,84844;4,35328
7Xh;Drink;English;Ganshoren;in Brussels;17;50,84842;4,35125
7Xh;Drink;English;Ganshoren;in Brussels;18;50,84891;4,34722
7Xh;Drink;English;Ganshoren;in Brussels;19;50,84616;4,35289
7Xh;Drink;English;Ganshoren;in Brussels;20;50,84843;4,3539
7Yh;Drink;Dutch;Ganshoren;in Brussels;1;50,85117;4,35005
7Yh;Drink;Dutch;Ganshoren;in Brussels;2;50,84606;4,35694
7Yh;Drink;Dutch;Ganshoren;in Brussels;3;50,84891;4,34722
7Yh;Drink;Dutch;Ganshoren;in Brussels;4;50,84859;4,3563
7Yh;Drink;Dutch;Ganshoren;in Brussels;5;50,85018;4,34748
7Yh;Drink;Dutch;Ganshoren;in Brussels;6;50,84825;4,35059
7Yh;Drink;Dutch;Ganshoren;in Brussels;7;50,84474;4,34998
7Yh;Drink;Dutch;Ganshoren;in Brussels;8;50,85194;4,34372
7Yh;Drink;Dutch;Ganshoren;in Brussels;9;50,84847;4,35389
7Yh;Drink;Dutch;Ganshoren;in Brussels;10;50,84408;4,35242
7Yh;Drink;Dutch;Ganshoren;in Brussels;11;50,84916;4,35431
7Yh;Drink;Dutch;Ganshoren;in Brussels;12;50,86451;4,37344
7Yh;Drink;Dutch;Ganshoren;in Brussels;13;50,84809;4,35391
7Yh;Drink;Dutch;Ganshoren;in Brussels;14;50,84899;4,35214
7Yh;Drink;Dutch;Ganshoren;in Brussels;15;50,85606;4,35289
7Yh;Drink;Dutch;Ganshoren;in Brussels;16;50,84825;4,35403
7Yh;Drink;Dutch;Ganshoren;in Brussels;17;50,84844;4,35583
7Yh;Drink;Dutch;Ganshoren;in Brussels;18;50,84842;4,35125
7Yh;Drink;Dutch;Ganshoren;in Brussels;19;50,84776;4,3494
7Yh;Drink;Dutch;Ganshoren;in Brussels;20;50,84753;4,35468
7Wh;Drink;French;Ganshoren;in Brussels;1;50,8268;4,37443
7Wh;Drink;French;Ganshoren;in Brussels;2;50,84203;4,35265
7Wh;Drink;French;Ganshoren;in Brussels;3;50,84474;4,34998
7Wh;Drink;French;Ganshoren;in Brussels;4;50,84512;4,34696
7Wh;Drink;French;Ganshoren;in Brussels;5;50,84403;4,36016
7Wh;Drink;French;Ganshoren;in Brussels;6;50,8406;4,35161
7Wh;Drink;French;Ganshoren;in Brussels;7;50,84834;4,34747
7Wh;Drink;French;Ganshoren;in Brussels;8;50,84327;4,35858
7Wh;Drink;French;Ganshoren;in Brussels;9;50,84606;4,35694
7Wh;Drink;French;Ganshoren;in Brussels;10;50,81584;4,3726
7Wh;Drink;French;Ganshoren;in Brussels;11;50,81489;4,38817
7Wh;Drink;French;Ganshoren;in Brussels;12;50,8268;4,37443
7Wh;Drink;French;Ganshoren;in Brussels;13;50,84268;4,35107
7Wh;Drink;French;Ganshoren;in Brussels;14;50,85018;4,34748
7Wh;Drink;French;Ganshoren;in Brussels;15;50,84847;4,35389
7Wh;Drink;French;Ganshoren;in Brussels;16;50,84834;4,34747
7Wh;Drink;French;Ganshoren;in Brussels;17;50,85263;4,34308
7Wh;Drink;French;Ganshoren;in Brussels;18;50,8402;4,35681
7Wh;Drink;French;Ganshoren;in Brussels;19;50,84653;4,34987
7Wh;Drink;French;Ganshoren;in Brussels;20;50,84693;4,34708
7Xi;Drink;English;Elsene;in Brussels;1;50,84617;4,35143
7Xi;Drink;English;Elsene;in Brussels;2;50,81584;4,3726
7Xi;Drink;English;Elsene;in Brussels;3;50,82821;4,37631
7Xi;Drink;English;Elsene;in Brussels;4;50,84474;4,34998
7Xi;Drink;English;Elsene;in Brussels;5;50,84859;4,3563
7Xi;Drink;English;Elsene;in Brussels;6;50,84327;4,35858
7Xi;Drink;English;Elsene;in Brussels;7;50,84823;4,35141
7Xi;Drink;English;Elsene;in Brussels;8;50,84606;4,35694
7Xi;Drink;English;Elsene;in Brussels;9;50,84203;4,35265
7Xi;Drink;English;Elsene;in Brussels;10;50,84813;4,3532
7Xi;Drink;English;Elsene;in Brussels;11;50,86228;4,35157
7Xi;Drink;English;Elsene;in Brussels;12;50,84847;4,35389
7Xi;Drink;English;Elsene;in Brussels;13;50,85297;4,3469
7Xi;Drink;English;Elsene;in Brussels;14;50,85263;4,34308
7Xi;Drink;English;Elsene;in Brussels;15;50,84512;4,34696
7Xi;Drink;English;Elsene;in Brussels;16;50,84576;4,35337
7Xi;Drink;English;Elsene;in Brussels;17;50,84825;4,35059
7Xi;Drink;English;Elsene;in Brussels;18;50,84844;4,35328
7Xi;Drink;English;Elsene;in Brussels;19;50,82949;4,37044
7Xi;Drink;English;Elsene;in Brussels;20;50,8164;4,37457
7Yi;Drink;Dutch;Elsene;in Brussels;1;50,82821;4,37631
7Yi;Drink;Dutch;Elsene;in Brussels;2;50,84606;4,35694
7Yi;Drink;Dutch;Elsene;in Brussels;3;50,85117;4,35005
7Yi;Drink;Dutch;Elsene;in Brussels;4;50,84891;4,34722
7Yi;Drink;Dutch;Elsene;in Brussels;5;50,84859;4,3563
7Yi;Drink;Dutch;Elsene;in Brussels;6;50,84474;4,34998
7Yi;Drink;Dutch;Elsene;in Brussels;7;50,85018;4,34748
7Yi;Drink;Dutch;Elsene;in Brussels;8;50,84825;4,35059
7Yi;Drink;Dutch;Elsene;in Brussels;9;50,84408;4,35242
7Yi;Drink;Dutch;Elsene;in Brussels;10;50,84847;4,35389
7Yi;Drink;Dutch;Elsene;in Brussels;11;50,84916;4,35431
7Yi;Drink;Dutch;Elsene;in Brussels;12;50,84809;4,35391
7Yi;Drink;Dutch;Elsene;in Brussels;13;50,85194;4,34372
7Yi;Drink;Dutch;Elsene;in Brussels;14;50,84899;4,35214
7Yi;Drink;Dutch;Elsene;in Brussels;15;50,84825;4,35403
7Yi;Drink;Dutch;Elsene;in Brussels;16;50,86451;4,37344
7Yi;Drink;Dutch;Elsene;in Brussels;17;50,84844;4,35583
7Yi;Drink;Dutch;Elsene;in Brussels;18;50,84842;4,35125
7Yi;Drink;Dutch;Elsene;in Brussels;19;50,85606;4,35289
7Yi;Drink;Dutch;Elsene;in Brussels;20;50,83961;4,35541
7Wi;Drink;French;Elsene;in Brussels;1;50,8268;4,37443
7Wi;Drink;French;Elsene;in Brussels;2;50,84203;4,35265
7Wi;Drink;French;Elsene;in Brussels;3;50,84474;4,34998
7Wi;Drink;French;Elsene;in Brussels;4;50,8268;4,37443
7Wi;Drink;French;Elsene;in Brussels;5;50,8406;4,35161
7Wi;Drink;French;Elsene;in Brussels;6;50,84403;4,36016
7Wi;Drink;French;Elsene;in Brussels;7;50,81584;4,3726
7Wi;Drink;French;Elsene;in Brussels;8;50,84512;4,34696
7Wi;Drink;French;Elsene;in Brussels;9;50,84327;4,35858
7Wi;Drink;French;Elsene;in Brussels;10;50,84834;4,34747
7Wi;Drink;French;Elsene;in Brussels;11;50,81489;4,38817
7Wi;Drink;French;Elsene;in Brussels;12;50,84606;4,35694
7Wi;Drink;French;Elsene;in Brussels;13;50,84268;4,35107
7Wi;Drink;French;Elsene;in Brussels;14;50,84847;4,35389
7Wi;Drink;French;Elsene;in Brussels;15;50,85018;4,34748
7Wi;Drink;French;Elsene;in Brussels;16;50,84834;4,34747
7Wi;Drink;French;Elsene;in Brussels;17;50,82779;4,36394
7Wi;Drink;French;Elsene;in Brussels;18;50,85263;4,34308
7Wi;Drink;French;Elsene;in Brussels;19;50,8402;4,35681
7Wi;Drink;French;Elsene;in Brussels;20;50,84653;4,34987
7Xj;Drink;English;Jette;in Brussels;1;50,84617;4,35143
7Xj;Drink;English;Jette;in Brussels;2;50,81584;4,3726
7Xj;Drink;English;Jette;in Brussels;3;50,84474;4,34998
7Xj;Drink;English;Jette;in Brussels;4;50,84859;4,3563
7Xj;Drink;English;Jette;in Brussels;5;50,84327;4,35858
7Xj;Drink;English;Jette;in Brussels;6;50,84823;4,35141
7Xj;Drink;English;Jette;in Brussels;7;50,84606;4,35694
7Xj;Drink;English;Jette;in Brussels;8;50,82821;4,37631
7Xj;Drink;English;Jette;in Brussels;9;50,86228;4,35157
7Xj;Drink;English;Jette;in Brussels;10;50,84813;4,3532
7Xj;Drink;English;Jette;in Brussels;11;50,84203;4,35265
7Xj;Drink;English;Jette;in Brussels;12;50,85297;4,3469
7Xj;Drink;English;Jette;in Brussels;13;50,84847;4,35389
7Xj;Drink;English;Jette;in Brussels;14;50,84512;4,34696
7Xj;Drink;English;Jette;in Brussels;15;50,84576;4,35337
7Xj;Drink;English;Jette;in Brussels;16;50,84844;4,35328
7Xj;Drink;English;Jette;in Brussels;17;50,84842;4,35125
7Xj;Drink;English;Jette;in Brussels;18;50,84891;4,34722
7Xj;Drink;English;Jette;in Brussels;19;50,84616;4,35289
7Xj;Drink;English;Jette;in Brussels;20;50,84843;4,3539
7Yj;Drink;Dutch;Jette;in Brussels;1;50,85117;4,35005
7Yj;Drink;Dutch;Jette;in Brussels;2;50,84606;4,35694
7Yj;Drink;Dutch;Jette;in Brussels;3;50,84891;4,34722
7Yj;Drink;Dutch;Jette;in Brussels;4;50,84859;4,3563
7Yj;Drink;Dutch;Jette;in Brussels;5;50,85018;4,34748
7Yj;Drink;Dutch;Jette;in Brussels;6;50,84825;4,35059
7Yj;Drink;Dutch;Jette;in Brussels;7;50,84474;4,34998
7Yj;Drink;Dutch;Jette;in Brussels;8;50,85194;4,34372
7Yj;Drink;Dutch;Jette;in Brussels;9;50,84847;4,35389
7Yj;Drink;Dutch;Jette;in Brussels;10;50,84408;4,35242
7Yj;Drink;Dutch;Jette;in Brussels;11;50,84916;4,35431
7Yj;Drink;Dutch;Jette;in Brussels;12;50,85606;4,35289
7Yj;Drink;Dutch;Jette;in Brussels;13;50,86451;4,37344
7Yj;Drink;Dutch;Jette;in Brussels;14;50,84809;4,35391
7Yj;Drink;Dutch;Jette;in Brussels;15;50,84899;4,35214
7Yj;Drink;Dutch;Jette;in Brussels;16;50,84825;4,35403
7Yj;Drink;Dutch;Jette;in Brussels;17;50,84844;4,35583
7Yj;Drink;Dutch;Jette;in Brussels;18;50,84842;4,35125
7Yj;Drink;Dutch;Jette;in Brussels;19;50,84776;4,3494
7Yj;Drink;Dutch;Jette;in Brussels;20;50,85276;4,34191
7Wj;Drink;French;Jette;in Brussels;1;50,8268;4,37443
7Wj;Drink;French;Jette;in Brussels;2;50,84203;4,35265
7Wj;Drink;French;Jette;in Brussels;3;50,84474;4,34998
7Wj;Drink;French;Jette;in Brussels;4;50,8268;4,37443
7Wj;Drink;French;Jette;in Brussels;5;50,84606;4,35694
7Wj;Drink;French;Jette;in Brussels;6;50,84512;4,34696
7Wj;Drink;French;Jette;in Brussels;7;50,84403;4,36016
7Wj;Drink;French;Jette;in Brussels;8;50,84327;4,35858
7Wj;Drink;French;Jette;in Brussels;9;50,84834;4,34747
7Wj;Drink;French;Jette;in Brussels;10;50,81584;4,3726
7Wj;Drink;French;Jette;in Brussels;11;50,84834;4,34747
7Wj;Drink;French;Jette;in Brussels;12;50,8406;4,35161
7Wj;Drink;French;Jette;in Brussels;13;50,81489;4,38817
7Wj;Drink;French;Jette;in Brussels;14;50,84268;4,35107
7Wj;Drink;French;Jette;in Brussels;15;50,85018;4,34748
7Wj;Drink;French;Jette;in Brussels;16;50,85263;4,34308
7Wj;Drink;French;Jette;in Brussels;17;50,84847;4,35389
7Wj;Drink;French;Jette;in Brussels;18;50,8402;4,35681
7Wj;Drink;French;Jette;in Brussels;19;50,84653;4,34987
7Wj;Drink;French;Jette;in Brussels;20;50,82779;4,36394
7Xk;Drink;English;Koekelberg;in Brussels;1;50,84617;4,35143
7Xk;Drink;English;Koekelberg;in Brussels;2;50,81584;4,3726
7Xk;Drink;English;Koekelberg;in Brussels;3;50,84474;4,34998
7Xk;Drink;English;Koekelberg;in Brussels;4;50,84859;4,3563
7Xk;Drink;English;Koekelberg;in Brussels;5;50,84327;4,35858
7Xk;Drink;English;Koekelberg;in Brussels;6;50,84823;4,35141
7Xk;Drink;English;Koekelberg;in Brussels;7;50,84606;4,35694
7Xk;Drink;English;Koekelberg;in Brussels;8;50,82821;4,37631
7Xk;Drink;English;Koekelberg;in Brussels;9;50,86228;4,35157
7Xk;Drink;English;Koekelberg;in Brussels;10;50,84813;4,3532
7Xk;Drink;English;Koekelberg;in Brussels;11;50,85263;4,34308
7Xk;Drink;English;Koekelberg;in Brussels;12;50,85297;4,3469
7Xk;Drink;English;Koekelberg;in Brussels;13;50,84203;4,35265
7Xk;Drink;English;Koekelberg;in Brussels;14;50,84847;4,35389
7Xk;Drink;English;Koekelberg;in Brussels;15;50,84512;4,34696
7Xk;Drink;English;Koekelberg;in Brussels;16;50,84576;4,35337
7Xk;Drink;English;Koekelberg;in Brussels;17;50,84825;4,35059
7Xk;Drink;English;Koekelberg;in Brussels;18;50,84842;4,35125
7Xk;Drink;English;Koekelberg;in Brussels;19;50,84844;4,35328
7Xk;Drink;English;Koekelberg;in Brussels;20;50,84891;4,34722
7Yk;Drink;Dutch;Koekelberg;in Brussels;1;50,85117;4,35005
7Yk;Drink;Dutch;Koekelberg;in Brussels;2;50,84891;4,34722
7Yk;Drink;Dutch;Koekelberg;in Brussels;3;50,84606;4,35694
7Yk;Drink;Dutch;Koekelberg;in Brussels;4;50,84859;4,3563
7Yk;Drink;Dutch;Koekelberg;in Brussels;5;50,85018;4,34748
7Yk;Drink;Dutch;Koekelberg;in Brussels;6;50,84825;4,35059
7Yk;Drink;Dutch;Koekelberg;in Brussels;7;50,84474;4,34998
7Yk;Drink;Dutch;Koekelberg;in Brussels;8;50,85194;4,34372
7Yk;Drink;Dutch;Koekelberg;in Brussels;9;50,84847;4,35389
7Yk;Drink;Dutch;Koekelberg;in Brussels;10;50,84916;4,35431
7Yk;Drink;Dutch;Koekelberg;in Brussels;11;50,84408;4,35242
7Yk;Drink;Dutch;Koekelberg;in Brussels;12;50,86451;4,37344
7Yk;Drink;Dutch;Koekelberg;in Brussels;13;50,84809;4,35391
7Yk;Drink;Dutch;Koekelberg;in Brussels;14;50,84899;4,35214
7Yk;Drink;Dutch;Koekelberg;in Brussels;15;50,84825;4,35403
7Yk;Drink;Dutch;Koekelberg;in Brussels;16;50,84842;4,35125
7Yk;Drink;Dutch;Koekelberg;in Brussels;17;50,84844;4,35583
7Yk;Drink;Dutch;Koekelberg;in Brussels;18;50,84776;4,3494
7Yk;Drink;Dutch;Koekelberg;in Brussels;19;50,85164;4,35052
7Yk;Drink;Dutch;Koekelberg;in Brussels;20;50,85276;4,34191
7Wk;Drink;French;Koekelberg;in Brussels;1;50,8268;4,37443
7Wk;Drink;French;Koekelberg;in Brussels;2;50,84203;4,35265
7Wk;Drink;French;Koekelberg;in Brussels;3;50,84474;4,34998
7Wk;Drink;French;Koekelberg;in Brussels;4;50,84403;4,36016
7Wk;Drink;French;Koekelberg;in Brussels;5;50,84512;4,34696
7Wk;Drink;French;Koekelberg;in Brussels;6;50,84327;4,35858
7Wk;Drink;French;Koekelberg;in Brussels;7;50,84834;4,34747
7Wk;Drink;French;Koekelberg;in Brussels;8;50,81584;4,3726
7Wk;Drink;French;Koekelberg;in Brussels;9;50,84834;4,34747
7Wk;Drink;French;Koekelberg;in Brussels;10;50,84606;4,35694
7Wk;Drink;French;Koekelberg;in Brussels;11;50,8406;4,35161
7Wk;Drink;French;Koekelberg;in Brussels;12;50,81489;4,38817
7Wk;Drink;French;Koekelberg;in Brussels;13;50,8268;4,37443
7Wk;Drink;French;Koekelberg;in Brussels;14;50,84268;4,35107
7Wk;Drink;French;Koekelberg;in Brussels;15;50,85018;4,34748
7Wk;Drink;French;Koekelberg;in Brussels;16;50,85263;4,34308
7Wk;Drink;French;Koekelberg;in Brussels;17;50,84847;4,35389
7Wk;Drink;French;Koekelberg;in Brussels;18;50,8402;4,35681
7Wk;Drink;French;Koekelberg;in Brussels;19;50,84653;4,34987
7Wk;Drink;French;Koekelberg;in Brussels;20;50,82779;4,36394
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;1;50,84617;4,35143
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;2;50,81584;4,3726
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;3;50,84474;4,34998
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;4;50,84327;4,35858
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;5;50,84859;4,3563
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;6;50,84823;4,35141
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;7;50,82821;4,37631
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;8;50,84203;4,35265
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;9;50,85263;4,34308
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;10;50,86228;4,35157
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;11;50,84606;4,35694
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;12;50,85297;4,3469
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;13;50,84813;4,3532
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;14;50,84847;4,35389
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;15;50,84825;4,35059
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;16;50,84576;4,35337
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;17;50,84512;4,34696
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;18;50,83254;4,35757
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;19;50,84891;4,34722
7Xl;Drink;English;Sint-Jans-Molenbeek;in Brussels;20;50,84616;4,35289
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;1;50,85117;4,35005
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;2;50,84891;4,34722
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;3;50,84606;4,35694
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;4;50,84859;4,3563
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;5;50,84825;4,35059
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;6;50,84474;4,34998
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;7;50,84847;4,35389
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;8;50,84916;4,35431
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;9;50,84408;4,35242
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;10;50,84809;4,35391
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;11;50,86451;4,37344
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;12;50,8164;4,37457
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;13;50,85164;4,35052
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;14;50,85276;4,34191
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;15;50,83362;4,34444
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;16;50,84949;4,36686
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;17;50,85034;4,35477
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;18;50,83961;4,35541
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;19;50,84274;4,35902
7Yl;Drink;Dutch;Sint-Jans-Molenbeek;in Brussels;20;50,84807;4,34905
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;1;50,8268;4,37443
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;2;50,84203;4,35265
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;3;50,84474;4,34998
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;4;50,84403;4,36016
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;5;50,84327;4,35858
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;6;50,84512;4,34696
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;7;50,84834;4,34747
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;8;50,8406;4,35161
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;9;50,84606;4,35694
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;10;50,8268;4,37443
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;11;50,84268;4,35107
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;12;50,81489;4,38817
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;13;50,84834;4,34747
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;14;50,85263;4,34308
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;15;50,81584;4,3726
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;16;50,85018;4,34748
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;17;50,84847;4,35389
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;18;50,8402;4,35681
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;19;50,82779;4,36394
7Wl;Drink;French;Sint-Jans-Molenbeek;in Brussels;20;50,84653;4,34987
7Xm;Drink;English;Sint-Gillis;in Brussels;1;50,84617;4,35143
7Xm;Drink;English;Sint-Gillis;in Brussels;2;50,81584;4,3726
7Xm;Drink;English;Sint-Gillis;in Brussels;3;50,84327;4,35858
7Xm;Drink;English;Sint-Gillis;in Brussels;4;50,84474;4,34998
7Xm;Drink;English;Sint-Gillis;in Brussels;5;50,84859;4,3563
7Xm;Drink;English;Sint-Gillis;in Brussels;6;50,84823;4,35141
7Xm;Drink;English;Sint-Gillis;in Brussels;7;50,82821;4,37631
7Xm;Drink;English;Sint-Gillis;in Brussels;8;50,84203;4,35265
7Xm;Drink;English;Sint-Gillis;in Brussels;9;50,84606;4,35694
7Xm;Drink;English;Sint-Gillis;in Brussels;10;50,85263;4,34308
7Xm;Drink;English;Sint-Gillis;in Brussels;11;50,85297;4,3469
7Xm;Drink;English;Sint-Gillis;in Brussels;12;50,84813;4,3532
7Xm;Drink;English;Sint-Gillis;in Brussels;13;50,84847;4,35389
7Xm;Drink;English;Sint-Gillis;in Brussels;14;50,86228;4,35157
7Xm;Drink;English;Sint-Gillis;in Brussels;15;50,84825;4,35059
7Xm;Drink;English;Sint-Gillis;in Brussels;16;50,84576;4,35337
7Xm;Drink;English;Sint-Gillis;in Brussels;17;50,84512;4,34696
7Xm;Drink;English;Sint-Gillis;in Brussels;18;50,83254;4,35757
7Xm;Drink;English;Sint-Gillis;in Brussels;19;50,84844;4,35328
7Xm;Drink;English;Sint-Gillis;in Brussels;20;50,84616;4,35289
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;1;50,84606;4,35694
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;2;50,85117;4,35005
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;3;50,84891;4,34722
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;4;50,84859;4,3563
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;5;50,84474;4,34998
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;6;50,84825;4,35059
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;7;50,84408;4,35242
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;8;50,84847;4,35389
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;9;50,85194;4,34372
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;10;50,84916;4,35431
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;11;50,83056;4,34594
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;12;50,84809;4,35391
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;13;50,84899;4,35214
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;14;50,84825;4,35403
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;15;50,85606;4,35289
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;16;50,84842;4,35125
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;17;50,86451;4,37344
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;18;50,84776;4,3494
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;19;50,84844;4,35583
7Ym;Drink;Dutch;Sint-Gillis;in Brussels;20;50,83961;4,35541
7Wm;Drink;French;Sint-Gillis;in Brussels;1;50,8268;4,37443
7Wm;Drink;French;Sint-Gillis;in Brussels;2;50,84203;4,35265
7Wm;Drink;French;Sint-Gillis;in Brussels;3;50,84474;4,34998
